Date,County,Date in Selected Range Filter,Month Name,Product Detail Selector,Month Year,Tooltip Date,Sales,Sales Detail
12/1/2016,Lane,TRUE,December,Total,12/1/2016,Dec-16,52947.9,52947.9
12/1/2016,Lane,TRUE,December,Total,12/1/2016,Dec-16,2779.39,2779.39
12/1/2016,Lane,TRUE,December,Total,12/1/2016,Dec-16,30.4,30.4
12/1/2016,Lane,TRUE,December,Total,12/1/2016,Dec-16,33971.17,33971.17
12/1/2016,Lane,TRUE,December,Total,12/1/2016,Dec-16,5897.74,5897.74
12/1/2016,Lane,TRUE,December,Total,12/1/2016,Dec-16,358584.11,358584.11
12/1/2016,Lane,TRUE,December,Total,12/1/2016,Dec-16,559.92,559.92
12/1/2016,Lane,TRUE,December,Total,12/1/2016,Dec-16,13767.45,13767.45
12/1/2016,Lane,TRUE,December,Total,12/1/2016,Dec-16,4928.13,4928.13
12/1/2016,Lane,TRUE,December,Total,12/1/2016,Dec-16,2046.03,2046.03
12/1/2016,Lane,TRUE,December,Total,12/1/2016,Dec-16,29843.71,29843.71
12/1/2016,Lincoln,TRUE,December,Total,12/1/2016,Dec-16,1721.5,1721.5
12/1/2016,Lincoln,TRUE,December,Total,12/1/2016,Dec-16,38193,38193
12/1/2016,Lincoln,TRUE,December,Total,12/1/2016,Dec-16,13252.67,13252.67
12/1/2016,Lincoln,TRUE,December,Total,12/1/2016,Dec-16,5709.32,5709.32
12/1/2016,Lincoln,TRUE,December,Total,12/1/2016,Dec-16,124516.79,124516.79
12/1/2016,Lincoln,TRUE,December,Total,12/1/2016,Dec-16,1515.2,1515.2
12/1/2016,Lincoln,TRUE,December,Total,12/1/2016,Dec-16,22736.62,22736.62
12/1/2016,Lincoln,TRUE,December,Total,12/1/2016,Dec-16,5662.95,5662.95
12/1/2016,Lincoln,TRUE,December,Total,12/1/2016,Dec-16,1344.2,1344.2
12/1/2016,Lincoln,TRUE,December,Total,12/1/2016,Dec-16,32714.56,32714.56
12/1/2016,Marion,TRUE,December,Total,12/1/2016,Dec-16,2270.4,2270.4
12/1/2016,Marion,TRUE,December,Total,12/1/2016,Dec-16,55654.44,55654.44
12/1/2016,Marion,TRUE,December,Total,12/1/2016,Dec-16,22760.26,22760.26
12/1/2016,Marion,TRUE,December,Total,12/1/2016,Dec-16,15701.41,15701.41
12/1/2016,Marion,TRUE,December,Total,12/1/2016,Dec-16,308405.49,308405.49
12/1/2016,Marion,TRUE,December,Total,12/1/2016,Dec-16,5298.92,5298.92
12/1/2016,Marion,TRUE,December,Total,12/1/2016,Dec-16,463,463
12/1/2016,Marion,TRUE,December,Total,12/1/2016,Dec-16,1376.6,1376.6
12/1/2016,Marion,TRUE,December,Total,12/1/2016,Dec-16,1289.55,1289.55
12/1/2016,Marion,TRUE,December,Total,12/1/2016,Dec-16,37419.22,37419.22
12/1/2016,Multnomah,TRUE,December,Total,12/1/2016,Dec-16,31552.18,31552.18
12/1/2016,Multnomah,TRUE,December,Total,12/1/2016,Dec-16,519654.18,519654.18
12/1/2016,Multnomah,TRUE,December,Total,12/1/2016,Dec-16,292118.72,292118.72
12/1/2016,Multnomah,TRUE,December,Total,12/1/2016,Dec-16,2732,2732
12/1/2016,Multnomah,TRUE,December,Total,12/1/2016,Dec-16,80436.41,80436.41
12/1/2016,Multnomah,TRUE,December,Total,12/1/2016,Dec-16,2004.57,2004.57
12/1/2016,Multnomah,TRUE,December,Total,12/1/2016,Dec-16,2078942.77,2078942.77
12/1/2016,Multnomah,TRUE,December,Total,12/1/2016,Dec-16,112644.37,112644.37
12/1/2016,Multnomah,TRUE,December,Total,12/1/2016,Dec-16,7787.42,7787.42
12/1/2016,Multnomah,TRUE,December,Total,12/1/2016,Dec-16,46120.48,46120.48
12/1/2016,Multnomah,TRUE,December,Total,12/1/2016,Dec-16,734.8,734.8
12/1/2016,Multnomah,TRUE,December,Total,12/1/2016,Dec-16,16706.94,16706.94
12/1/2016,Multnomah,TRUE,December,Total,12/1/2016,Dec-16,1467,1467
12/1/2016,Multnomah,TRUE,December,Total,12/1/2016,Dec-16,277829.28,277829.28
12/1/2016,Polk,TRUE,December,Total,12/1/2016,Dec-16,8383.5,8383.5
12/1/2016,Polk,TRUE,December,Total,12/1/2016,Dec-16,2024,2024
12/1/2016,Polk,TRUE,December,Total,12/1/2016,Dec-16,408,408
12/1/2016,Polk,TRUE,December,Total,12/1/2016,Dec-16,29069.68,29069.68
12/1/2016,Polk,TRUE,December,Total,12/1/2016,Dec-16,1516,1516
12/1/2016,Polk,TRUE,December,Total,12/1/2016,Dec-16,1190,1190
12/1/2016,Polk,TRUE,December,Total,12/1/2016,Dec-16,70,70
12/1/2016,Polk,TRUE,December,Total,12/1/2016,Dec-16,3813.54,3813.54
12/1/2016,Tillamook,TRUE,December,Total,12/1/2016,Dec-16,15113.05,15113.05
12/1/2016,Tillamook,TRUE,December,Total,12/1/2016,Dec-16,100,100
12/1/2016,Tillamook,TRUE,December,Total,12/1/2016,Dec-16,2866.12,2866.12
12/1/2016,Tillamook,TRUE,December,Total,12/1/2016,Dec-16,447.1,447.1
12/1/2016,Tillamook,TRUE,December,Total,12/1/2016,Dec-16,189.5,189.5
12/1/2016,Tillamook,TRUE,December,Total,12/1/2016,Dec-16,63012.72,63012.72
12/1/2016,Tillamook,TRUE,December,Total,12/1/2016,Dec-16,3179.7,3179.7
12/1/2016,Tillamook,TRUE,December,Total,12/1/2016,Dec-16,20,20
12/1/2016,Tillamook,TRUE,December,Total,12/1/2016,Dec-16,433,433
12/1/2016,Tillamook,TRUE,December,Total,12/1/2016,Dec-16,35,35
12/1/2016,Tillamook,TRUE,December,Total,12/1/2016,Dec-16,10.01,10.01
12/1/2016,Tillamook,TRUE,December,Total,12/1/2016,Dec-16,10145.23,10145.23
12/1/2016,Wasco,TRUE,December,Total,12/1/2016,Dec-16,973.75,973.75
12/1/2016,Wasco,TRUE,December,Total,12/1/2016,Dec-16,10072.68,10072.68
12/1/2016,Wasco,TRUE,December,Total,12/1/2016,Dec-16,196.68,196.68
12/1/2016,Wasco,TRUE,December,Total,12/1/2016,Dec-16,1551.58,1551.58
12/1/2016,Washington,TRUE,December,Total,12/1/2016,Dec-16,146914.66,146914.66
12/1/2016,Washington,TRUE,December,Total,12/1/2016,Dec-16,24510.05,24510.05
12/1/2016,Washington,TRUE,December,Total,12/1/2016,Dec-16,51765.26,51765.26
12/1/2016,Washington,TRUE,December,Total,12/1/2016,Dec-16,3843.49,3843.49
12/1/2016,Washington,TRUE,December,Total,12/1/2016,Dec-16,693.28,693.28
12/1/2016,Washington,TRUE,December,Total,12/1/2016,Dec-16,23168.28,23168.28
12/1/2016,Washington,TRUE,December,Total,12/1/2016,Dec-16,549919.25,549919.25
12/1/2016,Washington,TRUE,December,Total,12/1/2016,Dec-16,6144.84,6144.84
12/1/2016,Washington,TRUE,December,Total,12/1/2016,Dec-16,13970.46,13970.46
12/1/2016,Washington,TRUE,December,Total,12/1/2016,Dec-16,4300.97,4300.97
12/1/2016,Washington,TRUE,December,Total,12/1/2016,Dec-16,454.56,454.56
12/1/2016,Washington,TRUE,December,Total,12/1/2016,Dec-16,87.5,87.5
12/1/2016,Washington,TRUE,December,Total,12/1/2016,Dec-16,1235.79,1235.79
12/1/2016,Washington,TRUE,December,Total,12/1/2016,Dec-16,45476.08,45476.08
12/1/2016,Yamhill,TRUE,December,Total,12/1/2016,Dec-16,11479.64,11479.64
12/1/2016,Yamhill,TRUE,December,Total,12/1/2016,Dec-16,384.64,384.64
12/1/2016,Yamhill,TRUE,December,Total,12/1/2016,Dec-16,14112.37,14112.37
12/1/2016,Yamhill,TRUE,December,Total,12/1/2016,Dec-16,2115.47,2115.47
12/1/2016,Yamhill,TRUE,December,Total,12/1/2016,Dec-16,63912.24,63912.24
12/1/2016,Yamhill,TRUE,December,Total,12/1/2016,Dec-16,362.49,362.49
12/1/2016,Yamhill,TRUE,December,Total,12/1/2016,Dec-16,1274.2,1274.2
12/1/2016,Yamhill,TRUE,December,Total,12/1/2016,Dec-16,1084.09,1084.09
12/1/2016,Yamhill,TRUE,December,Total,12/1/2016,Dec-16,303.16,303.16
12/1/2016,Yamhill,TRUE,December,Total,12/1/2016,Dec-16,5129.83,5129.83
1/1/2017,Baker,TRUE,January,Total,1/1/2017,Jan-17,12953,12953
1/1/2017,Baker,TRUE,January,Total,1/1/2017,Jan-17,121083.1,121083.1
1/1/2017,Baker,TRUE,January,Total,1/1/2017,Jan-17,19969.1,19969.1
1/1/2017,Baker,TRUE,January,Total,1/1/2017,Jan-17,2271.5,2271.5
1/1/2017,Baker,TRUE,January,Total,1/1/2017,Jan-17,355079.55,355079.55
1/1/2017,Baker,TRUE,January,Total,1/1/2017,Jan-17,1435,1435
1/1/2017,Baker,TRUE,January,Total,1/1/2017,Jan-17,524,524
1/1/2017,Baker,TRUE,January,Total,1/1/2017,Jan-17,160,160
1/1/2017,Baker,TRUE,January,Total,1/1/2017,Jan-17,40,40
1/1/2017,Baker,TRUE,January,Total,1/1/2017,Jan-17,2687.88,2687.88
1/1/2017,Benton,TRUE,January,Total,1/1/2017,Jan-17,183368.19,183368.19
1/1/2017,Benton,TRUE,January,Total,1/1/2017,Jan-17,650,650
1/1/2017,Benton,TRUE,January,Total,1/1/2017,Jan-17,42208.86,42208.86
1/1/2017,Benton,TRUE,January,Total,1/1/2017,Jan-17,9173.53,9173.53
1/1/2017,Benton,TRUE,January,Total,1/1/2017,Jan-17,643504.35,643504.35
1/1/2017,Benton,TRUE,January,Total,1/1/2017,Jan-17,29621.71,29621.71
1/1/2017,Benton,TRUE,January,Total,1/1/2017,Jan-17,219.5,219.5
1/1/2017,Benton,TRUE,January,Total,1/1/2017,Jan-17,7348.28,7348.28
1/1/2017,Benton,TRUE,January,Total,1/1/2017,Jan-17,1828.89,1828.89
1/1/2017,Benton,TRUE,January,Total,1/1/2017,Jan-17,56330.13,56330.13
1/1/2017,Clackamas,TRUE,January,Total,1/1/2017,Jan-17,4039.58,4039.58
1/1/2017,Clackamas,TRUE,January,Total,1/1/2017,Jan-17,204146.18,204146.18
1/1/2017,Clackamas,TRUE,January,Total,1/1/2017,Jan-17,3274.2,3274.2
1/1/2017,Clackamas,TRUE,January,Total,1/1/2017,Jan-17,47902.97,47902.97
1/1/2017,Clackamas,TRUE,January,Total,1/1/2017,Jan-17,6842.23,6842.23
1/1/2017,Clackamas,TRUE,January,Total,1/1/2017,Jan-17,121,121
1/1/2017,Clackamas,TRUE,January,Total,1/1/2017,Jan-17,793575.95,793575.95
1/1/2017,Clackamas,TRUE,January,Total,1/1/2017,Jan-17,951.9,951.9
1/1/2017,Clackamas,TRUE,January,Total,1/1/2017,Jan-17,52308.1,52308.1
1/1/2017,Clackamas,TRUE,January,Total,1/1/2017,Jan-17,175,175
1/1/2017,Clackamas,TRUE,January,Total,1/1/2017,Jan-17,17232.35,17232.35
1/1/2017,Clackamas,TRUE,January,Total,1/1/2017,Jan-17,1471.56,1471.56
1/1/2017,Clackamas,TRUE,January,Total,1/1/2017,Jan-17,107067.1,107067.1
1/1/2017,Clatsop,TRUE,January,Total,1/1/2017,Jan-17,54106.02,54106.02
1/1/2017,Clatsop,TRUE,January,Total,1/1/2017,Jan-17,4140.87,4140.87
1/1/2017,Clatsop,TRUE,January,Total,1/1/2017,Jan-17,20258.85,20258.85
1/1/2017,Clatsop,TRUE,January,Total,1/1/2017,Jan-17,85,85
1/1/2017,Clatsop,TRUE,January,Total,1/1/2017,Jan-17,12097.49,12097.49
1/1/2017,Clatsop,TRUE,January,Total,1/1/2017,Jan-17,264558.99,264558.99
1/1/2017,Clatsop,TRUE,January,Total,1/1/2017,Jan-17,1926,1926
1/1/2017,Clatsop,TRUE,January,Total,1/1/2017,Jan-17,13329.37,13329.37
1/1/2017,Clatsop,TRUE,January,Total,1/1/2017,Jan-17,7464.01,7464.01
1/1/2017,Clatsop,TRUE,January,Total,1/1/2017,Jan-17,1660.78,1660.78
1/1/2017,Clatsop,TRUE,January,Total,1/1/2017,Jan-17,44575.75,44575.75
1/1/2017,Columbia,TRUE,January,Total,1/1/2017,Jan-17,30410.5,30410.5
1/1/2017,Columbia,TRUE,January,Total,1/1/2017,Jan-17,6363.12,6363.12
1/1/2017,Columbia,TRUE,January,Total,1/1/2017,Jan-17,608.85,608.85
1/1/2017,Columbia,TRUE,January,Total,1/1/2017,Jan-17,163767.29,163767.29
1/1/2017,Columbia,TRUE,January,Total,1/1/2017,Jan-17,4369.54,4369.54
1/1/2017,Columbia,TRUE,January,Total,1/1/2017,Jan-17,581.42,581.42
1/1/2017,Columbia,TRUE,January,Total,1/1/2017,Jan-17,11520.75,11520.75
1/1/2017,Coos,TRUE,January,Total,1/1/2017,Jan-17,52825.49,52825.49
1/1/2017,Coos,TRUE,January,Total,1/1/2017,Jan-17,15604.72,15604.72
1/1/2017,Coos,TRUE,January,Total,1/1/2017,Jan-17,463.33,463.33
1/1/2017,Coos,TRUE,January,Total,1/1/2017,Jan-17,2864.05,2864.05
1/1/2017,Coos,TRUE,January,Total,1/1/2017,Jan-17,300940.98,300940.98
1/1/2017,Coos,TRUE,January,Total,1/1/2017,Jan-17,11912.41,11912.41
1/1/2017,Coos,TRUE,January,Total,1/1/2017,Jan-17,4129.9,4129.9
1/1/2017,Coos,TRUE,January,Total,1/1/2017,Jan-17,50,50
1/1/2017,Coos,TRUE,January,Total,1/1/2017,Jan-17,613.7,613.7
1/1/2017,Coos,TRUE,January,Total,1/1/2017,Jan-17,40571.01,40571.01
1/1/2017,Curry,TRUE,January,Total,1/1/2017,Jan-17,60081.04,60081.04
1/1/2017,Curry,TRUE,January,Total,1/1/2017,Jan-17,8135.12,8135.12
1/1/2017,Curry,TRUE,January,Total,1/1/2017,Jan-17,18578.8,18578.8
1/1/2017,Curry,TRUE,January,Total,1/1/2017,Jan-17,9111.5,9111.5
1/1/2017,Curry,TRUE,January,Total,1/1/2017,Jan-17,204005.22,204005.22
1/1/2017,Curry,TRUE,January,Total,1/1/2017,Jan-17,8404.74,8404.74
1/1/2017,Curry,TRUE,January,Total,1/1/2017,Jan-17,1056.34,1056.34
1/1/2017,Curry,TRUE,January,Total,1/1/2017,Jan-17,6013.43,6013.43
1/1/2017,Curry,TRUE,January,Total,1/1/2017,Jan-17,554.89,554.89
1/1/2017,Curry,TRUE,January,Total,1/1/2017,Jan-17,20394.33,20394.33
1/1/2017,Deschutes,TRUE,January,Total,1/1/2017,Jan-17,15292.62,15292.62
1/1/2017,Deschutes,TRUE,January,Total,1/1/2017,Jan-17,302619.91,302619.91
1/1/2017,Deschutes,TRUE,January,Total,1/1/2017,Jan-17,70.8,70.8
1/1/2017,Deschutes,TRUE,January,Total,1/1/2017,Jan-17,111340.63,111340.63
1/1/2017,Deschutes,TRUE,January,Total,1/1/2017,Jan-17,36005.79,36005.79
1/1/2017,Deschutes,TRUE,January,Total,1/1/2017,Jan-17,666.69,666.69
1/1/2017,Deschutes,TRUE,January,Total,1/1/2017,Jan-17,282,282
1/1/2017,Deschutes,TRUE,January,Total,1/1/2017,Jan-17,944460,944460
1/1/2017,Deschutes,TRUE,January,Total,1/1/2017,Jan-17,1808,1808
1/1/2017,Deschutes,TRUE,January,Total,1/1/2017,Jan-17,90134.31,90134.31
1/1/2017,Deschutes,TRUE,January,Total,1/1/2017,Jan-17,42872.05,42872.05
1/1/2017,Deschutes,TRUE,January,Total,1/1/2017,Jan-17,68,68
1/1/2017,Deschutes,TRUE,January,Total,1/1/2017,Jan-17,125.01,125.01
1/1/2017,Deschutes,TRUE,January,Total,1/1/2017,Jan-17,7542.62,7542.62
1/1/2017,Deschutes,TRUE,January,Total,1/1/2017,Jan-17,183954.52,183954.52
1/1/2017,Douglas,TRUE,January,Total,1/1/2017,Jan-17,10280.87,10280.87
1/1/2017,Douglas,TRUE,January,Total,1/1/2017,Jan-17,19888.92,19888.92
1/1/2017,Douglas,TRUE,January,Total,1/1/2017,Jan-17,4122.21,4122.21
1/1/2017,Douglas,TRUE,January,Total,1/1/2017,Jan-17,250.03,250.03
1/1/2017,Douglas,TRUE,January,Total,1/1/2017,Jan-17,194313.53,194313.53
1/1/2017,Douglas,TRUE,January,Total,1/1/2017,Jan-17,2305.3,2305.3
1/1/2017,Douglas,TRUE,January,Total,1/1/2017,Jan-17,813,813
1/1/2017,Douglas,TRUE,January,Total,1/1/2017,Jan-17,793.7,793.7
1/1/2017,Douglas,TRUE,January,Total,1/1/2017,Jan-17,12,12
1/1/2017,Douglas,TRUE,January,Total,1/1/2017,Jan-17,5838.77,5838.77
1/1/2017,Hood River,TRUE,January,Total,1/1/2017,Jan-17,30090.87,30090.87
1/1/2017,Hood River,TRUE,January,Total,1/1/2017,Jan-17,1760.17,1760.17
1/1/2017,Hood River,TRUE,January,Total,1/1/2017,Jan-17,16621.6,16621.6
1/1/2017,Hood River,TRUE,January,Total,1/1/2017,Jan-17,2179.61,2179.61
1/1/2017,Hood River,TRUE,January,Total,1/1/2017,Jan-17,120960.69,120960.69
1/1/2017,Hood River,TRUE,January,Total,1/1/2017,Jan-17,3782.05,3782.05
1/1/2017,Hood River,TRUE,January,Total,1/1/2017,Jan-17,100,100
1/1/2017,Hood River,TRUE,January,Total,1/1/2017,Jan-17,3000.43,3000.43
1/1/2017,Hood River,TRUE,January,Total,1/1/2017,Jan-17,433.28,433.28
1/1/2017,Hood River,TRUE,January,Total,1/1/2017,Jan-17,12404.22,12404.22
1/1/2017,Jackson,TRUE,January,Total,1/1/2017,Jan-17,223836.24,223836.24
1/1/2017,Jackson,TRUE,January,Total,1/1/2017,Jan-17,9391.8,9391.8
1/1/2017,Jackson,TRUE,January,Total,1/1/2017,Jan-17,1676.2,1676.2
1/1/2017,Jackson,TRUE,January,Total,1/1/2017,Jan-17,71462.4,71462.4
1/1/2017,Jackson,TRUE,January,Total,1/1/2017,Jan-17,18957.42,18957.42
1/1/2017,Jackson,TRUE,January,Total,1/1/2017,Jan-17,419,419
1/1/2017,Jackson,TRUE,January,Total,1/1/2017,Jan-17,669033.69,669033.69
1/1/2017,Jackson,TRUE,January,Total,1/1/2017,Jan-17,6518.79,6518.79
1/1/2017,Jackson,TRUE,January,Total,1/1/2017,Jan-17,59167.63,59167.63
1/1/2017,Jackson,TRUE,January,Total,1/1/2017,Jan-17,215.2,215.2
1/1/2017,Jackson,TRUE,January,Total,1/1/2017,Jan-17,27180.81,27180.81
1/1/2017,Jackson,TRUE,January,Total,1/1/2017,Jan-17,33,33
1/1/2017,Jackson,TRUE,January,Total,1/1/2017,Jan-17,6595.55,6595.55
1/1/2017,Jackson,TRUE,January,Total,1/1/2017,Jan-17,70951.14,70951.14
1/1/2017,Jefferson,TRUE,January,Total,1/1/2017,Jan-17,22890.73,22890.73
1/1/2017,Jefferson,TRUE,January,Total,1/1/2017,Jan-17,4208.35,4208.35
1/1/2017,Jefferson,TRUE,January,Total,1/1/2017,Jan-17,100,100
1/1/2017,Jefferson,TRUE,January,Total,1/1/2017,Jan-17,348.86,348.86
1/1/2017,Jefferson,TRUE,January,Total,1/1/2017,Jan-17,78503.41,78503.41
1/1/2017,Jefferson,TRUE,January,Total,1/1/2017,Jan-17,5591.81,5591.81
1/1/2017,Jefferson,TRUE,January,Total,1/1/2017,Jan-17,1466.46,1466.46
1/1/2017,Jefferson,TRUE,January,Total,1/1/2017,Jan-17,102.66,102.66
1/1/2017,Jefferson,TRUE,January,Total,1/1/2017,Jan-17,8465.08,8465.08
1/1/2017,Josephine,TRUE,January,Total,1/1/2017,Jan-17,25371.4,25371.4
1/1/2017,Josephine,TRUE,January,Total,1/1/2017,Jan-17,6863.2,6863.2
1/1/2017,Josephine,TRUE,January,Total,1/1/2017,Jan-17,1613.8,1613.8
1/1/2017,Josephine,TRUE,January,Total,1/1/2017,Jan-17,47954.91,47954.91
1/1/2017,Josephine,TRUE,January,Total,1/1/2017,Jan-17,4779.65,4779.65
1/1/2017,Josephine,TRUE,January,Total,1/1/2017,Jan-17,5332.7,5332.7
1/1/2017,Josephine,TRUE,January,Total,1/1/2017,Jan-17,325.5,325.5
1/1/2017,Josephine,TRUE,January,Total,1/1/2017,Jan-17,4249.45,4249.45
1/1/2017,Lane,TRUE,January,Total,1/1/2017,Jan-17,28087.15,28087.15
1/1/2017,Lane,TRUE,January,Total,1/1/2017,Jan-17,466640.66,466640.66
1/1/2017,Lane,TRUE,January,Total,1/1/2017,Jan-17,1655.8,1655.8
1/1/2017,Lane,TRUE,January,Total,1/1/2017,Jan-17,150790.85,150790.85
1/1/2017,Lane,TRUE,January,Total,1/1/2017,Jan-17,520.86,520.86
1/1/2017,Lane,TRUE,January,Total,1/1/2017,Jan-17,35087.61,35087.61
1/1/2017,Lane,TRUE,January,Total,1/1/2017,Jan-17,1962412.61,1962412.61
1/1/2017,Lane,TRUE,January,Total,1/1/2017,Jan-17,5810.9,5810.9
1/1/2017,Lane,TRUE,January,Total,1/1/2017,Jan-17,131032.73,131032.73
1/1/2017,Lane,TRUE,January,Total,1/1/2017,Jan-17,47549.15,47549.15
1/1/2017,Lane,TRUE,January,Total,1/1/2017,Jan-17,1665.68,1665.68
1/1/2017,Lane,TRUE,January,Total,1/1/2017,Jan-17,200.5,200.5
1/1/2017,Lane,TRUE,January,Total,1/1/2017,Jan-17,17571.54,17571.54
1/1/2017,Lane,TRUE,January,Total,1/1/2017,Jan-17,280884.24,280884.24
1/1/2017,Lincoln,TRUE,January,Total,1/1/2017,Jan-17,19245.85,19245.85
1/1/2017,Lincoln,TRUE,January,Total,1/1/2017,Jan-17,100784.8,100784.8
1/1/2017,Lincoln,TRUE,January,Total,1/1/2017,Jan-17,35738.49,35738.49
1/1/2017,Lincoln,TRUE,January,Total,1/1/2017,Jan-17,1243.8,1243.8
1/1/2017,Lincoln,TRUE,January,Total,1/1/2017,Jan-17,900.74,900.74
1/1/2017,Lincoln,TRUE,January,Total,1/1/2017,Jan-17,11684.91,11684.91
1/1/2017,Lincoln,TRUE,January,Total,1/1/2017,Jan-17,409204.72,409204.72
1/1/2017,Lincoln,TRUE,January,Total,1/1/2017,Jan-17,43112.01,43112.01
1/1/2017,Lincoln,TRUE,January,Total,1/1/2017,Jan-17,7567.57,7567.57
1/1/2017,Lincoln,TRUE,January,Total,1/1/2017,Jan-17,19458.35,19458.35
1/1/2017,Lincoln,TRUE,January,Total,1/1/2017,Jan-17,447,447
1/1/2017,Lincoln,TRUE,January,Total,1/1/2017,Jan-17,3302.45,3302.45
1/1/2017,Lincoln,TRUE,January,Total,1/1/2017,Jan-17,152.2,152.2
1/1/2017,Lincoln,TRUE,January,Total,1/1/2017,Jan-17,105651.35,105651.35
1/1/2017,Marion,TRUE,January,Total,1/1/2017,Jan-17,61547.18,61547.18
1/1/2017,Marion,TRUE,January,Total,1/1/2017,Jan-17,250228.29,250228.29
1/1/2017,Marion,TRUE,January,Total,1/1/2017,Jan-17,1804.35,1804.35
1/1/2017,Marion,TRUE,January,Total,1/1/2017,Jan-17,72669.74,72669.74
1/1/2017,Marion,TRUE,January,Total,1/1/2017,Jan-17,37016.98,37016.98
1/1/2017,Marion,TRUE,January,Total,1/1/2017,Jan-17,1207437.25,1207437.25
1/1/2017,Marion,TRUE,January,Total,1/1/2017,Jan-17,47611.6,47611.6
1/1/2017,Marion,TRUE,January,Total,1/1/2017,Jan-17,9889.38,9889.38
1/1/2017,Marion,TRUE,January,Total,1/1/2017,Jan-17,22447.95,22447.95
1/1/2017,Marion,TRUE,January,Total,1/1/2017,Jan-17,459.75,459.75
1/1/2017,Marion,TRUE,January,Total,1/1/2017,Jan-17,7029.14,7029.14
1/1/2017,Marion,TRUE,January,Total,1/1/2017,Jan-17,123670.8,123670.8
1/1/2017,Multnomah,TRUE,January,Total,1/1/2017,Jan-17,1766566.56,1766566.56
1/1/2017,Multnomah,TRUE,January,Total,1/1/2017,Jan-17,108870.11,108870.11
1/1/2017,Multnomah,TRUE,January,Total,1/1/2017,Jan-17,704395.73,704395.73
1/1/2017,Multnomah,TRUE,January,Total,1/1/2017,Jan-17,15080.12,15080.12
1/1/2017,Multnomah,TRUE,January,Total,1/1/2017,Jan-17,165519.11,165519.11
1/1/2017,Multnomah,TRUE,January,Total,1/1/2017,Jan-17,14013.17,14013.17
1/1/2017,Multnomah,TRUE,January,Total,1/1/2017,Jan-17,7898636.68,7898636.68
1/1/2017,Multnomah,TRUE,January,Total,1/1/2017,Jan-17,35277.13,35277.13
1/1/2017,Multnomah,TRUE,January,Total,1/1/2017,Jan-17,408998.63,408998.63
1/1/2017,Multnomah,TRUE,January,Total,1/1/2017,Jan-17,151666.62,151666.62
1/1/2017,Multnomah,TRUE,January,Total,1/1/2017,Jan-17,3325.38,3325.38
1/1/2017,Multnomah,TRUE,January,Total,1/1/2017,Jan-17,42886.46,42886.46
1/1/2017,Multnomah,TRUE,January,Total,1/1/2017,Jan-17,4317.75,4317.75
1/1/2017,Multnomah,TRUE,January,Total,1/1/2017,Jan-17,1080450.92,1080450.92
1/1/2017,Polk,TRUE,January,Total,1/1/2017,Jan-17,32800.34,32800.34
1/1/2017,Polk,TRUE,January,Total,1/1/2017,Jan-17,2168.1,2168.1
1/1/2017,Polk,TRUE,January,Total,1/1/2017,Jan-17,9465.17,9465.17
1/1/2017,Polk,TRUE,January,Total,1/1/2017,Jan-17,244,244
1/1/2017,Polk,TRUE,January,Total,1/1/2017,Jan-17,2319.22,2319.22
1/1/2017,Polk,TRUE,January,Total,1/1/2017,Jan-17,141063.2,141063.2
1/1/2017,Polk,TRUE,January,Total,1/1/2017,Jan-17,8187.55,8187.55
1/1/2017,Polk,TRUE,January,Total,1/1/2017,Jan-17,142,142
1/1/2017,Polk,TRUE,January,Total,1/1/2017,Jan-17,12,12
1/1/2017,Polk,TRUE,January,Total,1/1/2017,Jan-17,3468.02,3468.02
1/1/2017,Polk,TRUE,January,Total,1/1/2017,Jan-17,1084.68,1084.68
1/1/2017,Polk,TRUE,January,Total,1/1/2017,Jan-17,15758.83,15758.83
1/1/2017,Tillamook,TRUE,January,Total,1/1/2017,Jan-17,29846.69,29846.69
1/1/2017,Tillamook,TRUE,January,Total,1/1/2017,Jan-17,10582.23,10582.23
1/1/2017,Tillamook,TRUE,January,Total,1/1/2017,Jan-17,7475.12,7475.12
1/1/2017,Tillamook,TRUE,January,Total,1/1/2017,Jan-17,9491.6,9491.6
1/1/2017,Tillamook,TRUE,January,Total,1/1/2017,Jan-17,6360.25,6360.25
1/1/2017,Tillamook,TRUE,January,Total,1/1/2017,Jan-17,159.5,159.5
1/1/2017,Tillamook,TRUE,January,Total,1/1/2017,Jan-17,166950.86,166950.86
1/1/2017,Tillamook,TRUE,January,Total,1/1/2017,Jan-17,10416.95,10416.95
1/1/2017,Tillamook,TRUE,January,Total,1/1/2017,Jan-17,4706.11,4706.11
1/1/2017,Tillamook,TRUE,January,Total,1/1/2017,Jan-17,2123.8,2123.8
1/1/2017,Tillamook,TRUE,January,Total,1/1/2017,Jan-17,3589.75,3589.75
1/1/2017,Tillamook,TRUE,January,Total,1/1/2017,Jan-17,25,25
1/1/2017,Tillamook,TRUE,January,Total,1/1/2017,Jan-17,1111.9,1111.9
1/1/2017,Tillamook,TRUE,January,Total,1/1/2017,Jan-17,34518.15,34518.15
1/1/2017,Wasco,TRUE,January,Total,1/1/2017,Jan-17,18474.44,18474.44
1/1/2017,Wasco,TRUE,January,Total,1/1/2017,Jan-17,1230.65,1230.65
1/1/2017,Wasco,TRUE,January,Total,1/1/2017,Jan-17,4314.02,4314.02
1/1/2017,Wasco,TRUE,January,Total,1/1/2017,Jan-17,267.35,267.35
1/1/2017,Wasco,TRUE,January,Total,1/1/2017,Jan-17,58549.88,58549.88
