SalesMonthDate,Product Type,County,Market Share County,Sales
2020-05-01,Edible/Tincture,Umatilla,7.65,119431.65000000001
2020-05-01,Edible/Tincture,Union,5.8,2380.0
2020-05-01,Edible/Tincture,Wallowa,8.4,8947.2
2020-05-01,Edible/Tincture,Wasco,6.99,39588.26
2020-05-01,Edible/Tincture,Washington,11.98,1123068.21
2020-05-01,Edible/Tincture,Yamhill,9.58,183382.39999999997
2020-05-01,Industrial Hemp,Clatsop,0.02,245.21
2020-05-01,Industrial Hemp,Lane,0.02,1666.85
2020-05-01,Industrial Hemp,Multnomah,0.01,1764.95
2020-05-01,Industrial Hemp,Polk,0.0,26.5
2020-05-01,Industrial Hemp,Umatilla,0.04,587.64
2020-05-01,Industrial Hemp,Washington,0.01,499.99
2020-05-01,Industrial Hemp,Yamhill,0.01,120.66
2020-05-01,Industrial Hemp Commodity/Product,Baker,0.2,1879.68
2020-05-01,Industrial Hemp Commodity/Product,Benton,0.45,5772.929999999999
2020-05-01,Industrial Hemp Commodity/Product,Clackamas,1.28,64429.439999999995
2020-05-01,Industrial Hemp Commodity/Product,Clatsop,1.05,13811.56
2020-05-01,Industrial Hemp Commodity/Product,Columbia,1.25,13166.0
2020-05-01,Industrial Hemp Commodity/Product,Coos,0.88,14612.050000000001
2020-05-01,Industrial Hemp Commodity/Product,Curry,2.14,27425.620000000003
2020-05-01,Industrial Hemp Commodity/Product,Deschutes,1.2,59198.33
2020-05-01,Industrial Hemp Commodity/Product,Douglas,1.08,22710.03
2020-05-01,Industrial Hemp Commodity/Product,Grant,0.37,437.5
2020-05-01,Industrial Hemp Commodity/Product,Harney,1.06,2184.94
2020-05-01,Industrial Hemp Commodity/Product,Hood River,1.82,10477.529999999999
2020-05-01,Industrial Hemp Commodity/Product,Jackson,1.1,55534.909999999996
2020-05-01,Industrial Hemp Commodity/Product,Jefferson,0.97,5140.320000000001
2020-05-01,Industrial Hemp Commodity/Product,Josephine,0.61,10966.79
2020-05-01,Industrial Hemp Commodity/Product,Klamath,0.73,10247.470000000001
2020-05-01,Industrial Hemp Commodity/Product,Lake,0.51,718.0
2020-05-01,Industrial Hemp Commodity/Product,Lane,1.08,100933.16
2020-05-01,Industrial Hemp Commodity/Product,Lincoln,1.44,25110.420000000002
2020-05-01,Industrial Hemp Commodity/Product,Linn,0.51,12065.09
2020-05-01,Industrial Hemp Commodity/Product,Malheur,0.23,19207.69
2020-05-01,Industrial Hemp Commodity/Product,Marion,0.92,63003.030000000006
2020-05-01,Industrial Hemp Commodity/Product,Multnomah,0.51,152580.36000000002
2020-05-01,Industrial Hemp Commodity/Product,Polk,0.9,9247.08
2020-05-01,Industrial Hemp Commodity/Product,Tillamook,1.22,9000.86
2020-05-01,Industrial Hemp Commodity/Product,Umatilla,0.74,11589.18
2020-05-01,Industrial Hemp Commodity/Product,Wallowa,1.36,1444.0
2020-05-01,Industrial Hemp Commodity/Product,Wasco,0.72,4084.0899999999997
2020-05-01,Industrial Hemp Commodity/Product,Washington,0.87,81785.83
2020-05-01,Industrial Hemp Commodity/Product,Yamhill,1.15,21975.280000000002
2020-05-01,Other,Baker,8.24,78365.41
2020-05-01,Other,Benton,5.96,75640.31999999999
2020-05-01,Other,Clackamas,6.66,335664.79
2020-05-01,Other,Clatsop,7.53,98735.84
2020-05-01,Other,Columbia,8.54,90291.36
2020-05-01,Other,Coos,6.42,106640.86
2020-05-01,Other,Curry,7.33,93957.26999999999
2020-05-01,Other,Deschutes,6.49,318900.22
2020-05-01,Other,Douglas,6.78,143051.89
2020-05-01,Other,Grant,4.37,5118.37
2020-05-01,Other,Harney,11.13,22958.539999999997
2020-05-01,Other,Hood River,8.47,48756.020000000004
2020-05-01,Other,Jackson,7.23,366175.10000000003
2020-05-01,Other,Jefferson,7.01,37056.869999999995
2020-05-01,Other,Josephine,8.53,154522.53999999998
2020-05-01,Other,Klamath,7.26,102381.37999999999
2020-05-01,Other,Lake,4.99,6985.95
2020-05-01,Other,Lane,5.94,556668.71
2020-05-01,Other,Lincoln,6.0,104890.13
2020-05-01,Other,Linn,8.99,213858.31
2020-05-01,Other,Malheur,12.52,1066055.4
2020-05-01,Other,Marion,6.75,461743.92
2020-05-01,Other,Multnomah,3.95,1178376.3
2020-05-01,Other,Polk,7.26,74442.96
2020-05-01,Other,Tillamook,6.16,45489.83
2020-05-01,Other,Umatilla,5.72,89292.93000000001
2020-05-01,Other,Union,6.96,2855.0
2020-05-01,Other,Wallowa,1.2,1280.25
2020-05-01,Other,Wasco,6.49,36731.060000000005
2020-05-01,Other,Washington,7.34,688041.43
2020-05-01,Other,Yamhill,7.04,134683.35
2020-05-01,Usable MJ,Baker,58.03,552109.21
2020-05-01,Usable MJ,Benton,58.52,742585.6399999999
2020-05-01,Usable MJ,Clackamas,56.57,2851461.8299999996
2020-05-01,Usable MJ,Clatsop,58.53,767356.77
