Date,Product Type,County,Month Name,Month Year,Tooltip Date,Market Share County,Sales,Sales Detail
3/1/2020,Concentrate/Extract,Tillamook,March,3/1/2020,March 2020,23.29,133645.82,133645.82
3/1/2020,Concentrate/Extract,Umatilla,March,3/1/2020,March 2020,34.26,816.2,816.2
3/1/2020,Concentrate/Extract,Umatilla,March,3/1/2020,March 2020,34.26,3018.62,3018.62
3/1/2020,Concentrate/Extract,Umatilla,March,3/1/2020,March 2020,34.26,388598.89,388598.89
3/1/2020,Concentrate/Extract,Wallowa,March,3/1/2020,March 2020,25.24,19979.15,19979.15
3/1/2020,Concentrate/Extract,Wasco,March,3/1/2020,March 2020,28.66,4544.29,4544.29
3/1/2020,Concentrate/Extract,Wasco,March,3/1/2020,March 2020,28.66,117466.12,117466.12
3/1/2020,Concentrate/Extract,Washington,March,3/1/2020,March 2020,26.06,72,72
3/1/2020,Concentrate/Extract,Washington,March,3/1/2020,March 2020,26.06,25516.39,25516.39
3/1/2020,Concentrate/Extract,Washington,March,3/1/2020,March 2020,26.06,2123936.7,2123936.7
3/1/2020,Concentrate/Extract,Yamhill,March,3/1/2020,March 2020,31.65,149.99,149.99
3/1/2020,Concentrate/Extract,Yamhill,March,3/1/2020,March 2020,31.65,1062.25,1062.25
3/1/2020,Concentrate/Extract,Yamhill,March,3/1/2020,March 2020,31.65,476633.88,476633.88
4/1/2020,Concentrate/Extract,Baker,April,4/1/2020,April 2020,27.16,259.13,259.13
4/1/2020,Concentrate/Extract,Baker,April,4/1/2020,April 2020,27.16,230128.18,230128.18
4/1/2020,Concentrate/Extract,Benton,April,4/1/2020,April 2020,25.3,146.87,146.87
4/1/2020,Concentrate/Extract,Benton,April,4/1/2020,April 2020,25.3,3231.58,3231.58
4/1/2020,Concentrate/Extract,Benton,April,4/1/2020,April 2020,25.3,3373.45,3373.45
4/1/2020,Concentrate/Extract,Benton,April,4/1/2020,April 2020,25.3,269290.13,269290.13
4/1/2020,Concentrate/Extract,Clackamas,April,4/1/2020,April 2020,24.69,1378.32,1378.32
4/1/2020,Concentrate/Extract,Clackamas,April,4/1/2020,April 2020,24.69,11732.44,11732.44
4/1/2020,Concentrate/Extract,Clackamas,April,4/1/2020,April 2020,24.69,1021322.61,1021322.61
4/1/2020,Concentrate/Extract,Clatsop,April,4/1/2020,April 2020,22.44,197.5,197.5
4/1/2020,Concentrate/Extract,Clatsop,April,4/1/2020,April 2020,22.44,1088.55,1088.55
4/1/2020,Concentrate/Extract,Clatsop,April,4/1/2020,April 2020,22.44,240523.64,240523.64
4/1/2020,Concentrate/Extract,Columbia,April,4/1/2020,April 2020,26.23,350,350
4/1/2020,Concentrate/Extract,Columbia,April,4/1/2020,April 2020,26.23,239832.16,239832.16
4/1/2020,Concentrate/Extract,Coos,April,4/1/2020,April 2020,25.44,24,24
4/1/2020,Concentrate/Extract,Coos,April,4/1/2020,April 2020,25.44,619.91,619.91
4/1/2020,Concentrate/Extract,Coos,April,4/1/2020,April 2020,25.44,8346.7,8346.7
4/1/2020,Concentrate/Extract,Coos,April,4/1/2020,April 2020,25.44,347188.1,347188.1
4/1/2020,Concentrate/Extract,Curry,April,4/1/2020,April 2020,25.3,43.2,43.2
4/1/2020,Concentrate/Extract,Curry,April,4/1/2020,April 2020,25.3,274.44,274.44
4/1/2020,Concentrate/Extract,Curry,April,4/1/2020,April 2020,25.3,254601.7,254601.7
4/1/2020,Concentrate/Extract,Deschutes,April,4/1/2020,April 2020,25.97,99.5,99.5
4/1/2020,Concentrate/Extract,Deschutes,April,4/1/2020,April 2020,25.97,6187.08,6187.08
4/1/2020,Concentrate/Extract,Deschutes,April,4/1/2020,April 2020,25.97,12218.72,12218.72
4/1/2020,Concentrate/Extract,Deschutes,April,4/1/2020,April 2020,25.97,1007191.55,1007191.55
4/1/2020,Concentrate/Extract,Douglas,April,4/1/2020,April 2020,30.86,718.77,718.77
4/1/2020,Concentrate/Extract,Douglas,April,4/1/2020,April 2020,30.86,2363.48,2363.48
4/1/2020,Concentrate/Extract,Douglas,April,4/1/2020,April 2020,30.86,517395.72,517395.72
4/1/2020,Concentrate/Extract,Grant,April,4/1/2020,April 2020,36.12,18,18
4/1/2020,Concentrate/Extract,Grant,April,4/1/2020,April 2020,36.12,33715.75,33715.75
4/1/2020,Concentrate/Extract,Harney,April,4/1/2020,April 2020,22.64,618.35,618.35
4/1/2020,Concentrate/Extract,Harney,April,4/1/2020,April 2020,22.64,35982.51,35982.51
4/1/2020,Concentrate/Extract,Hood River,April,4/1/2020,April 2020,22.21,482.73,482.73
4/1/2020,Concentrate/Extract,Hood River,April,4/1/2020,April 2020,22.21,1477.17,1477.17
4/1/2020,Concentrate/Extract,Hood River,April,4/1/2020,April 2020,22.21,99922.49,99922.49
4/1/2020,Concentrate/Extract,Jackson,April,4/1/2020,April 2020,29.01,1807.39,1807.39
4/1/2020,Concentrate/Extract,Jackson,April,4/1/2020,April 2020,29.01,40686.86,40686.86
4/1/2020,Concentrate/Extract,Jackson,April,4/1/2020,April 2020,29.01,1063924.28,1063924.28
4/1/2020,Concentrate/Extract,Jefferson,April,4/1/2020,April 2020,32.18,619.94,619.94
4/1/2020,Concentrate/Extract,Jefferson,April,4/1/2020,April 2020,32.18,139412.87,139412.87
4/1/2020,Concentrate/Extract,Josephine,April,4/1/2020,April 2020,31.66,228,228
4/1/2020,Concentrate/Extract,Josephine,April,4/1/2020,April 2020,31.66,14135.51,14135.51
4/1/2020,Concentrate/Extract,Josephine,April,4/1/2020,April 2020,31.66,382306.56,382306.56
4/1/2020,Concentrate/Extract,Klamath,April,4/1/2020,April 2020,32.02,1002.72,1002.72
4/1/2020,Concentrate/Extract,Klamath,April,4/1/2020,April 2020,32.02,385205.56,385205.56
4/1/2020,Concentrate/Extract,Lake,April,4/1/2020,April 2020,27.35,32238.79,32238.79
4/1/2020,Concentrate/Extract,Lane,April,4/1/2020,April 2020,25.33,1182.93,1182.93
4/1/2020,Concentrate/Extract,Lane,April,4/1/2020,April 2020,25.33,43022.27,43022.27
4/1/2020,Concentrate/Extract,Lane,April,4/1/2020,April 2020,25.33,64746.34,64746.34
4/1/2020,Concentrate/Extract,Lane,April,4/1/2020,April 2020,25.33,1850927.64,1850927.64
4/1/2020,Concentrate/Extract,Lincoln,April,4/1/2020,April 2020,22.95,84.3,84.3
4/1/2020,Concentrate/Extract,Lincoln,April,4/1/2020,April 2020,22.95,2581.55,2581.55
4/1/2020,Concentrate/Extract,Lincoln,April,4/1/2020,April 2020,22.95,287457.56,287457.56
4/1/2020,Concentrate/Extract,Linn,April,4/1/2020,April 2020,27.64,823.99,823.99
4/1/2020,Concentrate/Extract,Linn,April,4/1/2020,April 2020,27.64,7072.8,7072.8
4/1/2020,Concentrate/Extract,Linn,April,4/1/2020,April 2020,27.64,537903.36,537903.36
4/1/2020,Concentrate/Extract,Malheur,April,4/1/2020,April 2020,27.64,395,395
4/1/2020,Concentrate/Extract,Malheur,April,4/1/2020,April 2020,27.64,1912618.85,1912618.85
4/1/2020,Concentrate/Extract,Marion,April,4/1/2020,April 2020,28.34,307.92,307.92
4/1/2020,Concentrate/Extract,Marion,April,4/1/2020,April 2020,28.34,19620.98,19620.98
4/1/2020,Concentrate/Extract,Marion,April,4/1/2020,April 2020,28.34,40010.07,40010.07
4/1/2020,Concentrate/Extract,Marion,April,4/1/2020,April 2020,28.34,1583543.49,1583543.49
4/1/2020,Concentrate/Extract,Multnomah,April,4/1/2020,April 2020,19.66,723.4,723.4
4/1/2020,Concentrate/Extract,Multnomah,April,4/1/2020,April 2020,19.66,70655.16,70655.16
4/1/2020,Concentrate/Extract,Multnomah,April,4/1/2020,April 2020,19.66,89862.5,89862.5
4/1/2020,Concentrate/Extract,Multnomah,April,4/1/2020,April 2020,19.66,4254035.17,4254035.17
4/1/2020,Concentrate/Extract,Polk,April,4/1/2020,April 2020,31.97,276.63,276.63
4/1/2020,Concentrate/Extract,Polk,April,4/1/2020,April 2020,31.97,1503.94,1503.94
4/1/2020,Concentrate/Extract,Polk,April,4/1/2020,April 2020,31.97,277822.71,277822.71
4/1/2020,Concentrate/Extract,Tillamook,April,4/1/2020,April 2020,23.83,812.01,812.01
4/1/2020,Concentrate/Extract,Tillamook,April,4/1/2020,April 2020,23.83,134067.86,134067.86
4/1/2020,Concentrate/Extract,Umatilla,April,4/1/2020,April 2020,34.15,2425.5,2425.5
4/1/2020,Concentrate/Extract,Umatilla,April,4/1/2020,April 2020,34.15,17362.32,17362.32
4/1/2020,Concentrate/Extract,Umatilla,April,4/1/2020,April 2020,34.15,440226.68,440226.68
4/1/2020,Concentrate/Extract,Wallowa,April,4/1/2020,April 2020,24.89,25.64,25.64
4/1/2020,Concentrate/Extract,Wallowa,April,4/1/2020,April 2020,24.89,19992.54,19992.54
4/1/2020,Concentrate/Extract,Wasco,April,4/1/2020,April 2020,28.97,7090.56,7090.56
4/1/2020,Concentrate/Extract,Wasco,April,4/1/2020,April 2020,28.97,133225.26,133225.26
4/1/2020,Concentrate/Extract,Washington,April,4/1/2020,April 2020,25.53,142.2,142.2
4/1/2020,Concentrate/Extract,Washington,April,4/1/2020,April 2020,25.53,22873.41,22873.41
4/1/2020,Concentrate/Extract,Washington,April,4/1/2020,April 2020,25.53,2066819.77,2066819.77
4/1/2020,Concentrate/Extract,Yamhill,April,4/1/2020,April 2020,31.7,364.99,364.99
4/1/2020,Concentrate/Extract,Yamhill,April,4/1/2020,April 2020,31.7,1310.02,1310.02
4/1/2020,Concentrate/Extract,Yamhill,April,4/1/2020,April 2020,31.7,522165.13,522165.13
5/1/2020,Concentrate/Extract,Baker,May,5/1/2020,May 2020,25.13,249.96,249.96
5/1/2020,Concentrate/Extract,Baker,May,5/1/2020,May 2020,25.13,231958.71,231958.71
5/1/2020,Concentrate/Extract,Benton,May,5/1/2020,May 2020,25.17,74.82,74.82
5/1/2020,Concentrate/Extract,Benton,May,5/1/2020,May 2020,25.17,2970.75,2970.75
5/1/2020,Concentrate/Extract,Benton,May,5/1/2020,May 2020,25.17,3405.72,3405.72
5/1/2020,Concentrate/Extract,Benton,May,5/1/2020,May 2020,25.17,294800.14,294800.14
5/1/2020,Concentrate/Extract,Clackamas,May,5/1/2020,May 2020,24.73,559.25,559.25
5/1/2020,Concentrate/Extract,Clackamas,May,5/1/2020,May 2020,24.73,11703.99,11703.99
5/1/2020,Concentrate/Extract,Clackamas,May,5/1/2020,May 2020,24.73,1165743.94,1165743.94
5/1/2020,Concentrate/Extract,Clatsop,May,5/1/2020,May 2020,22.37,118,118
5/1/2020,Concentrate/Extract,Clatsop,May,5/1/2020,May 2020,22.37,1365.15,1365.15
5/1/2020,Concentrate/Extract,Clatsop,May,5/1/2020,May 2020,22.37,272493.09,272493.09
5/1/2020,Concentrate/Extract,Columbia,May,5/1/2020,May 2020,26.45,157,157
5/1/2020,Concentrate/Extract,Columbia,May,5/1/2020,May 2020,26.45,267131.9,267131.9
5/1/2020,Concentrate/Extract,Coos,May,5/1/2020,May 2020,25.98,602.64,602.64
5/1/2020,Concentrate/Extract,Coos,May,5/1/2020,May 2020,25.98,4111.47,4111.47
5/1/2020,Concentrate/Extract,Coos,May,5/1/2020,May 2020,25.98,400816.59,400816.59
5/1/2020,Concentrate/Extract,Curry,May,5/1/2020,May 2020,24.71,43,43
5/1/2020,Concentrate/Extract,Curry,May,5/1/2020,May 2020,24.71,1239.56,1239.56
5/1/2020,Concentrate/Extract,Curry,May,5/1/2020,May 2020,24.71,299680.23,299680.23
5/1/2020,Concentrate/Extract,Deschutes,May,5/1/2020,May 2020,26.28,483,483
5/1/2020,Concentrate/Extract,Deschutes,May,5/1/2020,May 2020,26.28,8121.51,8121.51
5/1/2020,Concentrate/Extract,Deschutes,May,5/1/2020,May 2020,26.28,14186.18,14186.18
5/1/2020,Concentrate/Extract,Deschutes,May,5/1/2020,May 2020,26.28,1151760.85,1151760.85
5/1/2020,Concentrate/Extract,Douglas,May,5/1/2020,May 2020,30.11,120,120
5/1/2020,Concentrate/Extract,Douglas,May,5/1/2020,May 2020,30.11,943.48,943.48
5/1/2020,Concentrate/Extract,Douglas,May,5/1/2020,May 2020,30.11,2123.37,2123.37
5/1/2020,Concentrate/Extract,Douglas,May,5/1/2020,May 2020,30.11,583798.57,583798.57
5/1/2020,Concentrate/Extract,Grant,May,5/1/2020,May 2020,33.65,298.25,298.25
5/1/2020,Concentrate/Extract,Grant,May,5/1/2020,May 2020,33.65,35648.3,35648.3
5/1/2020,Concentrate/Extract,Harney,May,5/1/2020,May 2020,25.53,1651.74,1651.74
5/1/2020,Concentrate/Extract,Harney,May,5/1/2020,May 2020,25.53,48727.49,48727.49
5/1/2020,Concentrate/Extract,Hood River,May,5/1/2020,May 2020,21.23,729.72,729.72
5/1/2020,Concentrate/Extract,Hood River,May,5/1/2020,May 2020,21.23,1165.64,1165.64
5/1/2020,Concentrate/Extract,Hood River,May,5/1/2020,May 2020,21.23,111695.42,111695.42
5/1/2020,Concentrate/Extract,Jackson,May,5/1/2020,May 2020,27.94,48,48
5/1/2020,Concentrate/Extract,Jackson,May,5/1/2020,May 2020,27.94,822.71,822.71
5/1/2020,Concentrate/Extract,Jackson,May,5/1/2020,May 2020,27.94,38134.27,38134.27
5/1/2020,Concentrate/Extract,Jackson,May,5/1/2020,May 2020,27.94,1245617.96,1245617.96
5/1/2020,Concentrate/Extract,Jefferson,May,5/1/2020,May 2020,30.36,367.84,367.84
5/1/2020,Concentrate/Extract,Jefferson,May,5/1/2020,May 2020,30.36,151910.16,151910.16
5/1/2020,Concentrate/Extract,Josephine,May,5/1/2020,May 2020,29.93,14822.76,14822.76
5/1/2020,Concentrate/Extract,Josephine,May,5/1/2020,May 2020,29.93,446253.82,446253.82
5/1/2020,Concentrate/Extract,Klamath,May,5/1/2020,May 2020,31.01,1202.9,1202.9
5/1/2020,Concentrate/Extract,Klamath,May,5/1/2020,May 2020,31.01,415174.73,415174.73
5/1/2020,Concentrate/Extract,Lake,May,5/1/2020,May 2020,29.1,38153.96,38153.96
5/1/2020,Concentrate/Extract,Lane,May,5/1/2020,May 2020,25.4,606.5,606.5
5/1/2020,Concentrate/Extract,Lane,May,5/1/2020,May 2020,25.4,47360.89,47360.89
5/1/2020,Concentrate/Extract,Lane,May,5/1/2020,May 2020,25.4,67287.56,67287.56
5/1/2020,Concentrate/Extract,Lane,May,5/1/2020,May 2020,25.4,2101323.47,2101323.47
5/1/2020,Concentrate/Extract,Lincoln,May,5/1/2020,May 2020,22.58,76,76
5/1/2020,Concentrate/Extract,Lincoln,May,5/1/2020,May 2020,22.58,1635.02,1635.02
5/1/2020,Concentrate/Extract,Lincoln,May,5/1/2020,May 2020,22.58,332293.19,332293.19
5/1/2020,Concentrate/Extract,Linn,May,5/1/2020,May 2020,26.92,10,10
5/1/2020,Concentrate/Extract,Linn,May,5/1/2020,May 2020,26.92,607,607
5/1/2020,Concentrate/Extract,Linn,May,5/1/2020,May 2020,26.92,7717.83,7717.83
5/1/2020,Concentrate/Extract,Linn,May,5/1/2020,May 2020,26.92,585656.23,585656.23
5/1/2020,Concentrate/Extract,Malheur,May,5/1/2020,May 2020,26.12,8847.36,8847.36
5/1/2020,Concentrate/Extract,Malheur,May,5/1/2020,May 2020,26.12,2198332.01,2198332.01
5/1/2020,Concentrate/Extract,Marion,May,5/1/2020,May 2020,28.52,28690.89,28690.89
5/1/2020,Concentrate/Extract,Marion,May,5/1/2020,May 2020,28.52,43808.72,43808.72
5/1/2020,Concentrate/Extract,Marion,May,5/1/2020,May 2020,28.52,1729137.34,1729137.34
5/1/2020,Concentrate/Extract,Multnomah,May,5/1/2020,May 2020,18.29,672.82,672.82
5/1/2020,Concentrate/Extract,Multnomah,May,5/1/2020,May 2020,18.29,92815.59,92815.59
5/1/2020,Concentrate/Extract,Multnomah,May,5/1/2020,May 2020,18.29,149807.98,149807.98
5/1/2020,Concentrate/Extract,Multnomah,May,5/1/2020,May 2020,18.29,4675729.73,4675729.73
5/1/2020,Concentrate/Extract,Polk,May,5/1/2020,May 2020,31.2,153.7,153.7
5/1/2020,Concentrate/Extract,Polk,May,5/1/2020,May 2020,31.2,3371.8,3371.8
5/1/2020,Concentrate/Extract,Polk,May,5/1/2020,May 2020,31.2,292651.37,292651.37
5/1/2020,Concentrate/Extract,Tillamook,May,5/1/2020,May 2020,22.88,1427.98,1427.98
5/1/2020,Concentrate/Extract,Tillamook,May,5/1/2020,May 2020,22.88,148252.67,148252.67
5/1/2020,Concentrate/Extract,Umatilla,May,5/1/2020,May 2020,34.14,485.92,485.92
5/1/2020,Concentrate/Extract,Umatilla,May,5/1/2020,May 2020,34.14,12764.44,12764.44
5/1/2020,Concentrate/Extract,Umatilla,May,5/1/2020,May 2020,34.14,498957.63,498957.63
5/1/2020,Concentrate/Extract,Wallowa,May,5/1/2020,May 2020,25.62,200,200
5/1/2020,Concentrate/Extract,Wallowa,May,5/1/2020,May 2020,25.62,23825.04,23825.04
5/1/2020,Concentrate/Extract,Wasco,May,5/1/2020,May 2020,28.05,7798.09,7798.09
5/1/2020,Concentrate/Extract,Wasco,May,5/1/2020,May 2020,28.05,146047.67,146047.67
5/1/2020,Concentrate/Extract,Washington,May,5/1/2020,May 2020,25.79,906,906
5/1/2020,Concentrate/Extract,Washington,May,5/1/2020,May 2020,25.79,19647.04,19647.04
5/1/2020,Concentrate/Extract,Washington,May,5/1/2020,May 2020,25.79,2284327.76,2284327.76
5/1/2020,Concentrate/Extract,Yamhill,May,5/1/2020,May 2020,31.35,785.89,785.89
5/1/2020,Concentrate/Extract,Yamhill,May,5/1/2020,May 2020,31.35,4466.03,4466.03
5/1/2020,Concentrate/Extract,Yamhill,May,5/1/2020,May 2020,31.35,563663.39,563663.39
6/1/2020,Concentrate/Extract,Baker,June,6/1/2020,June 2020,23.36,41.66,41.66
6/1/2020,Concentrate/Extract,Baker,June,6/1/2020,June 2020,23.36,167149.06,167149.06
6/1/2020,Concentrate/Extract,Benton,June,6/1/2020,June 2020,26.26,24.6,24.6
6/1/2020,Concentrate/Extract,Benton,June,6/1/2020,June 2020,26.26,2297.34,2297.34
6/1/2020,Concentrate/Extract,Benton,June,6/1/2020,June 2020,26.26,2526.26,2526.26
6/1/2020,Concentrate/Extract,Benton,June,6/1/2020,June 2020,26.26,289976,289976
6/1/2020,Concentrate/Extract,Clackamas,June,6/1/2020,June 2020,25.4,305,305
6/1/2020,Concentrate/Extract,Clackamas,June,6/1/2020,June 2020,25.4,7780.27,7780.27
6/1/2020,Concentrate/Extract,Clackamas,June,6/1/2020,June 2020,25.4,1152715.4,1152715.4
6/1/2020,Concentrate/Extract,Clatsop,June,6/1/2020,June 2020,23.35,24,24
6/1/2020,Concentrate/Extract,Clatsop,June,6/1/2020,June 2020,23.35,865.84,865.84
6/1/2020,Concentrate/Extract,Clatsop,June,6/1/2020,June 2020,23.35,312229.12,312229.12
6/1/2020,Concentrate/Extract,Columbia,June,6/1/2020,June 2020,28.16,269071.05,269071.05
6/1/2020,Concentrate/Extract,Coos,June,6/1/2020,June 2020,26.03,494.34,494.34
6/1/2020,Concentrate/Extract,Coos,June,6/1/2020,June 2020,26.03,3694.73,3694.73
6/1/2020,Concentrate/Extract,Coos,June,6/1/2020,June 2020,26.03,396842.68,396842.68
6/1/2020,Concentrate/Extract,Curry,June,6/1/2020,June 2020,25.18,915.27,915.27
6/1/2020,Concentrate/Extract,Curry,June,6/1/2020,June 2020,25.18,294485.58,294485.58
6/1/2020,Concentrate/Extract,Deschutes,June,6/1/2020,June 2020,26.66,20,20
6/1/2020,Concentrate/Extract,Deschutes,June,6/1/2020,June 2020,26.66,9247.22,9247.22
6/1/2020,Concentrate/Extract,Deschutes,June,6/1/2020,June 2020,26.66,14465.9,14465.9
6/1/2020,Concentrate/Extract,Deschutes,June,6/1/2020,June 2020,26.66,1178716.83,1178716.83
6/1/2020,Concentrate/Extract,Douglas,June,6/1/2020,June 2020,30.37,926.87,926.87
6/1/2020,Concentrate/Extract,Douglas,June,6/1/2020,June 2020,30.37,2606.84,2606.84
6/1/2020,Concentrate/Extract,Douglas,June,6/1/2020,June 2020,30.37,560935.3,560935.3
6/1/2020,Concentrate/Extract,Grant,June,6/1/2020,June 2020,32.24,873.17,873.17
6/1/2020,Concentrate/Extract,Grant,June,6/1/2020,June 2020,32.24,31109.53,31109.53
6/1/2020,Concentrate/Extract,Harney,June,6/1/2020,June 2020,22.7,1444.33,1444.33
6/1/2020,Concentrate/Extract,Harney,June,6/1/2020,June 2020,22.7,44195.41,44195.41
6/1/2020,Concentrate/Extract,Hood River,June,6/1/2020,June 2020,22.65,102.5,102.5
6/1/2020,Concentrate/Extract,Hood River,June,6/1/2020,June 2020,22.65,1029.15,1029.15
6/1/2020,Concentrate/Extract,Hood River,June,6/1/2020,June 2020,22.65,125247.53,125247.53
6/1/2020,Concentrate/Extract,Jackson,June,6/1/2020,June 2020,27.66,698.59,698.59
6/1/2020,Concentrate/Extract,Jackson,June,6/1/2020,June 2020,27.66,36114.22,36114.22
6/1/2020,Concentrate/Extract,Jackson,June,6/1/2020,June 2020,27.66,1233035.9,1233035.9
6/1/2020,Concentrate/Extract,Jefferson,June,6/1/2020,June 2020,31.48,647.04,647.04
6/1/2020,Concentrate/Extract,Jefferson,June,6/1/2020,June 2020,31.48,143202.78,143202.78
6/1/2020,Concentrate/Extract,Josephine,June,6/1/2020,June 2020,29.89,368.8,368.8
6/1/2020,Concentrate/Extract,Josephine,June,6/1/2020,June 2020,29.89,14913.61,14913.61
6/1/2020,Concentrate/Extract,Josephine,June,6/1/2020,June 2020,29.89,437156.54,437156.54
6/1/2020,Concentrate/Extract,Klamath,June,6/1/2020,June 2020,30.53,2196.27,2196.27
6/1/2020,Concentrate/Extract,Klamath,June,6/1/2020,June 2020,30.53,394050.59,394050.59
6/1/2020,Concentrate/Extract,Lake,June,6/1/2020,June 2020,29.85,39570.62,39570.62
6/1/2020,Concentrate/Extract,Lane,June,6/1/2020,June 2020,25.19,777.53,777.53
6/1/2020,Concentrate/Extract,Lane,June,6/1/2020,June 2020,25.19,38612.25,38612.25
6/1/2020,Concentrate/Extract,Lane,June,6/1/2020,June 2020,25.19,56239.4,56239.4
6/1/2020,Concentrate/Extract,Lane,June,6/1/2020,June 2020,25.19,2038521.02,2038521.02
6/1/2020,Concentrate/Extract,Lincoln,June,6/1/2020,June 2020,22.89,1591.17,1591.17
6/1/2020,Concentrate/Extract,Lincoln,June,6/1/2020,June 2020,22.89,372787.42,372787.42
6/1/2020,Concentrate/Extract,Linn,June,6/1/2020,June 2020,28.22,589,589
6/1/2020,Concentrate/Extract,Linn,June,6/1/2020,June 2020,28.22,2803.25,2803.25
6/1/2020,Concentrate/Extract,Linn,June,6/1/2020,June 2020,28.22,576254.68,576254.68
6/1/2020,Concentrate/Extract,Malheur,June,6/1/2020,June 2020,26.35,16409.11,16409.11
6/1/2020,Concentrate/Extract,Malheur,June,6/1/2020,June 2020,26.35,2058366.94,2058366.94
6/1/2020,Concentrate/Extract,Marion,June,6/1/2020,June 2020,28.22,18557.02,18557.02
6/1/2020,Concentrate/Extract,Marion,June,6/1/2020,June 2020,28.22,36633.06,36633.06
6/1/2020,Concentrate/Extract,Marion,June,6/1/2020,June 2020,28.22,1610972.09,1610972.09
6/1/2020,Concentrate/Extract,Multnomah,June,6/1/2020,June 2020,18.1,469.8,469.8
