Date,Product Type,County,Market Share County,Sales,Population
1/1/2017,Edible/Tincture,Clackamas,5.53,3274.2,324422.907508312
1/1/2017,Edible/Tincture,Clackamas,5.53,47902.97,324422.907508312
1/1/2017,Other,Clackamas,0.68,6842.23,324422.907508312
1/1/2017,Other,Clackamas,0.68,121,324422.907508312
1/1/2017,Usable MJ,Clackamas,72.68,793575.95,324422.907508312
1/1/2017,Concentrate/Extract,Clackamas,21.1,951.9,324422.907508312
1/1/2017,Concentrate/Extract,Clackamas,21.1,52308.1,324422.907508312
1/1/2017,Edible/Tincture,Clackamas,5.53,175,324422.907508312
1/1/2017,Edible/Tincture,Clackamas,5.53,17232.35,324422.907508312
1/1/2017,Other,Clackamas,0.68,1471.56,324422.907508312
1/1/2017,Usable MJ,Clackamas,72.68,107067.1,324422.907508312
1/1/2017,Concentrate/Extract,Clatsop,17.33,54106.02,31239.743411755
1/1/2017,Concentrate/Extract,Clatsop,17.33,4140.87,31239.743411755
1/1/2017,Edible/Tincture,Clatsop,6.54,20258.85,31239.743411755
1/1/2017,Other,Clatsop,3.26,85,31239.743411755
1/1/2017,Other,Clatsop,3.26,12097.49,31239.743411755
1/1/2017,Usable MJ,Clatsop,72.87,264558.99,31239.743411755
1/1/2017,Concentrate/Extract,Clatsop,17.33,1926,31239.743411755
1/1/2017,Concentrate/Extract,Clatsop,17.33,13329.37,31239.743411755
1/1/2017,Edible/Tincture,Clatsop,6.54,7464.01,31239.743411755
1/1/2017,Other,Clatsop,3.26,1660.78,31239.743411755
1/1/2017,Usable MJ,Clatsop,72.87,44575.75,31239.743411755
1/1/2017,Concentrate/Extract,Columbia,15.98,30410.5,40577.069361993
1/1/2017,Edible/Tincture,Columbia,3.19,6363.12,40577.069361993
1/1/2017,Other,Columbia,0.28,608.85,40577.069361993
1/1/2017,Usable MJ,Columbia,80.55,163767.29,40577.069361993
1/1/2017,Concentrate/Extract,Columbia,15.98,4369.54,40577.069361993
1/1/2017,Edible/Tincture,Columbia,3.19,581.42,40577.069361993
1/1/2017,Usable MJ,Columbia,80.55,11520.75,40577.069361993
1/1/2017,Concentrate/Extract,Coos,15.06,52825.49,51544.375816609
1/1/2017,Edible/Tincture,Coos,4.59,15604.72,51544.375816609
1/1/2017,Other,Coos,0.93,463.33,51544.375816609
1/1/2017,Other,Coos,0.93,2864.05,51544.375816609
1/1/2017,Usable MJ,Coos,79.43,300940.98,51544.375816609
1/1/2017,Concentrate/Extract,Coos,15.06,11912.41,51544.375816609
1/1/2017,Edible/Tincture,Coos,4.59,4129.9,51544.375816609
1/1/2017,Other,Coos,0.93,50,51544.375816609
1/1/2017,Other,Coos,0.93,613.7,51544.375816609
1/1/2017,Usable MJ,Coos,79.43,40571.01,51544.375816609
1/1/2017,Concentrate/Extract,Curry,23.1,60081.04,19646.412887628
1/1/2017,Concentrate/Extract,Curry,23.1,8135.12,19646.412887628
1/1/2017,Edible/Tincture,Curry,7.31,18578.8,19646.412887628
1/1/2017,Other,Curry,2.87,9111.5,19646.412887628
1/1/2017,Usable MJ,Curry,66.72,204005.22,19646.412887628
1/1/2017,Concentrate/Extract,Curry,23.1,8404.74,19646.412887628
1/1/2017,Concentrate/Extract,Curry,23.1,1056.34,19646.412887628
1/1/2017,Edible/Tincture,Curry,7.31,6013.43,19646.412887628
1/1/2017,Other,Curry,2.87,554.89,19646.412887628
1/1/2017,Usable MJ,Curry,66.72,20394.33,19646.412887628
1/1/2017,Concentrate/Extract,Deschutes,23.59,15292.62,142876.611438081
1/1/2017,Concentrate/Extract,Deschutes,23.59,302619.91,142876.611438081
1/1/2017,Edible/Tincture,Deschutes,8.88,70.8,142876.611438081
1/1/2017,Edible/Tincture,Deschutes,8.88,111340.63,142876.611438081
1/1/2017,Other,Deschutes,2.55,36005.79,142876.611438081
1/1/2017,Other,Deschutes,2.55,666.69,142876.611438081
1/1/2017,Usable MJ,Deschutes,64.97,282,142876.611438081
1/1/2017,Usable MJ,Deschutes,64.97,944460,142876.611438081
1/1/2017,Concentrate/Extract,Deschutes,23.59,1808,142876.611438081
1/1/2017,Concentrate/Extract,Deschutes,23.59,90134.31,142876.611438081
1/1/2017,Edible/Tincture,Deschutes,8.88,42872.05,142876.611438081
1/1/2017,Edible/Tincture,Deschutes,8.88,68,142876.611438081
1/1/2017,Other,Deschutes,2.55,125.01,142876.611438081
1/1/2017,Other,Deschutes,2.55,7542.62,142876.611438081
1/1/2017,Usable MJ,Deschutes,64.97,183954.52,142876.611438081
1/1/2017,Concentrate/Extract,Douglas,13.95,10280.87,90362.912960113
1/1/2017,Concentrate/Extract,Douglas,13.95,19888.92,90362.912960113
1/1/2017,Edible/Tincture,Douglas,2.06,4122.21,90362.912960113
1/1/2017,Other,Douglas,0.11,250.03,90362.912960113
1/1/2017,Usable MJ,Douglas,83.88,194313.53,90362.912960113
1/1/2017,Concentrate/Extract,Douglas,13.95,2305.3,90362.912960113
1/1/2017,Concentrate/Extract,Douglas,13.95,813,90362.912960113
1/1/2017,Edible/Tincture,Douglas,2.06,793.7,90362.912960113
1/1/2017,Other,Douglas,0.11,12,90362.912960113
1/1/2017,Usable MJ,Douglas,83.88,5838.77,90362.912960113
1/1/2017,Concentrate/Extract,Hood River,18.68,30090.87,19197.831419992
1/1/2017,Concentrate/Extract,Hood River,18.68,1760.17,19197.831419992
1/1/2017,Edible/Tincture,Hood River,10.26,16621.6,19197.831419992
1/1/2017,Other,Hood River,1.37,2179.61,19197.831419992
1/1/2017,Usable MJ,Hood River,69.7,120960.69,19197.831419992
1/1/2017,Concentrate/Extract,Hood River,18.68,3782.05,19197.831419992
1/1/2017,Concentrate/Extract,Hood River,18.68,100,19197.831419992
1/1/2017,Edible/Tincture,Hood River,10.26,3000.43,19197.831419992
1/1/2017,Other,Hood River,1.37,433.28,19197.831419992
1/1/2017,Usable MJ,Hood River,69.7,12404.22,19197.831419992
1/1/2017,Concentrate/Extract,Jackson,25.65,223836.24,172890.725855491
1/1/2017,Concentrate/Extract,Jackson,25.65,9391.8,172890.725855491
1/1/2017,Edible/Tincture,Jackson,8.63,1676.2,172890.725855491
1/1/2017,Edible/Tincture,Jackson,8.63,71462.4,172890.725855491
1/1/2017,Other,Jackson,2.23,18957.42,172890.725855491
1/1/2017,Other,Jackson,2.23,419,172890.725855491
1/1/2017,Usable MJ,Jackson,63.49,669033.69,172890.725855491
1/1/2017,Concentrate/Extract,Jackson,25.65,6518.79,172890.725855491
1/1/2017,Concentrate/Extract,Jackson,25.65,59167.63,172890.725855491
1/1/2017,Edible/Tincture,Jackson,8.63,215.2,172890.725855491
1/1/2017,Edible/Tincture,Jackson,8.63,27180.81,172890.725855491
1/1/2017,Other,Jackson,2.23,33,172890.725855491
1/1/2017,Other,Jackson,2.23,6595.55,172890.725855491
1/1/2017,Usable MJ,Jackson,63.49,70951.14,172890.725855491
1/1/2017,Concentrate/Extract,Jefferson,23.41,22890.73,18028.277480645
1/1/2017,Edible/Tincture,Jefferson,4.75,4208.35,18028.277480645
1/1/2017,Edible/Tincture,Jefferson,4.75,100,18028.277480645
1/1/2017,Other,Jefferson,0.37,348.86,18028.277480645
1/1/2017,Usable MJ,Jefferson,71.47,78503.41,18028.277480645
1/1/2017,Concentrate/Extract,Jefferson,23.41,5591.81,18028.277480645
1/1/2017,Edible/Tincture,Jefferson,4.75,1466.46,18028.277480645
1/1/2017,Other,Jefferson,0.37,102.66,18028.277480645
1/1/2017,Usable MJ,Jefferson,71.47,8465.08,18028.277480645
1/1/2017,Concentrate/Extract,Josephine,31.25,25371.4,69606.000741385
1/1/2017,Edible/Tincture,Josephine,12.64,6863.2,69606.000741385
1/1/2017,Other,Josephine,2.01,1613.8,69606.000741385
1/1/2017,Usable MJ,Josephine,54.1,47954.91,69606.000741385
1/1/2017,Concentrate/Extract,Josephine,31.25,4779.65,69606.000741385
1/1/2017,Edible/Tincture,Josephine,12.64,5332.7,69606.000741385
1/1/2017,Other,Josephine,2.01,325.5,69606.000741385
1/1/2017,Usable MJ,Josephine,54.1,4249.45,69606.000741385
1/1/2017,Concentrate/Extract,Lane,20.18,28087.15,304298.337801935
1/1/2017,Concentrate/Extract,Lane,20.18,466640.66,304298.337801935
1/1/2017,Edible/Tincture,Lane,6.44,1655.8,304298.337801935
1/1/2017,Edible/Tincture,Lane,6.44,150790.85,304298.337801935
1/1/2017,Other,Lane,1.71,520.86,304298.337801935
1/1/2017,Other,Lane,1.71,35087.61,304298.337801935
1/1/2017,Usable MJ,Lane,71.67,1962412.61,304298.337801935
1/1/2017,Concentrate/Extract,Lane,20.18,5810.9,304298.337801935
1/1/2017,Concentrate/Extract,Lane,20.18,131032.73,304298.337801935
1/1/2017,Edible/Tincture,Lane,6.44,47549.15,304298.337801935
1/1/2017,Edible/Tincture,Lane,6.44,1665.68,304298.337801935
1/1/2017,Other,Lane,1.71,200.5,304298.337801935
1/1/2017,Other,Lane,1.71,17571.54,304298.337801935
1/1/2017,Usable MJ,Lane,71.67,280884.24,304298.337801935
1/1/2017,Concentrate/Extract,Lincoln,22.51,19245.85,40188.226027662
1/1/2017,Concentrate/Extract,Lincoln,22.51,100784.8,40188.226027662
1/1/2017,Edible/Tincture,Lincoln,7.5,35738.49,40188.226027662
1/1/2017,Edible/Tincture,Lincoln,7.5,1243.8,40188.226027662
1/1/2017,Other,Lincoln,2.11,900.74,40188.226027662
1/1/2017,Other,Lincoln,2.11,11684.91,40188.226027662
1/1/2017,Usable MJ,Lincoln,67.88,409204.72,40188.226027662
1/1/2017,Concentrate/Extract,Lincoln,22.51,43112.01,40188.226027662
1/1/2017,Concentrate/Extract,Lincoln,22.51,7567.57,40188.226027662
1/1/2017,Edible/Tincture,Lincoln,7.5,19458.35,40188.226027662
1/1/2017,Edible/Tincture,Lincoln,7.5,447,40188.226027662
1/1/2017,Other,Lincoln,2.11,3302.45,40188.226027662
1/1/2017,Other,Lincoln,2.11,152.2,40188.226027662
1/1/2017,Usable MJ,Lincoln,67.88,105651.35,40188.226027662
1/1/2017,Concentrate/Extract,Marion,20.05,61547.18,253936.87331948
1/1/2017,Concentrate/Extract,Marion,20.05,250228.29,253936.87331948
1/1/2017,Edible/Tincture,Marion,5.29,1804.35,253936.87331948
1/1/2017,Edible/Tincture,Marion,5.29,72669.74,253936.87331948
1/1/2017,Other,Marion,2.39,37016.98,253936.87331948
1/1/2017,Usable MJ,Marion,72.27,1207437.25,253936.87331948
1/1/2017,Concentrate/Extract,Marion,20.05,47611.6,253936.87331948
1/1/2017,Concentrate/Extract,Marion,20.05,9889.38,253936.87331948
1/1/2017,Edible/Tincture,Marion,5.29,22447.95,253936.87331948
1/1/2017,Edible/Tincture,Marion,5.29,459.75,253936.87331948
1/1/2017,Other,Marion,2.39,7029.14,253936.87331948
1/1/2017,Usable MJ,Marion,72.27,123670.8,253936.87331948
1/1/2017,Concentrate/Extract,Multnomah,18.71,1766566.56,649995.123762215
1/1/2017,Concentrate/Extract,Multnomah,18.71,108870.11,649995.123762215
1/1/2017,Edible/Tincture,Multnomah,7.05,704395.73,649995.123762215
1/1/2017,Edible/Tincture,Multnomah,7.05,15080.12,649995.123762215
1/1/2017,Other,Multnomah,1.83,165519.11,649995.123762215
1/1/2017,Other,Multnomah,1.83,14013.17,649995.123762215
1/1/2017,Usable MJ,Multnomah,72.41,7898636.68,649995.123762215
1/1/2017,Concentrate/Extract,Multnomah,18.71,35277.13,649995.123762215
1/1/2017,Concentrate/Extract,Multnomah,18.71,408998.63,649995.123762215
1/1/2017,Edible/Tincture,Multnomah,7.05,151666.62,649995.123762215
1/1/2017,Edible/Tincture,Multnomah,7.05,3325.38,649995.123762215
1/1/2017,Other,Multnomah,1.83,42886.46,649995.123762215
1/1/2017,Other,Multnomah,1.83,4317.75,649995.123762215
1/1/2017,Usable MJ,Multnomah,72.41,1080450.92,649995.123762215
1/1/2017,Concentrate/Extract,Polk,19.98,32800.34,61853.195463854
1/1/2017,Concentrate/Extract,Polk,19.98,2168.1,61853.195463854
1/1/2017,Edible/Tincture,Polk,6.09,9465.17,61853.195463854
1/1/2017,Edible/Tincture,Polk,6.09,244,61853.195463854
1/1/2017,Other,Polk,1.57,2319.22,61853.195463854
1/1/2017,Usable MJ,Polk,72.36,141063.2,61853.195463854
1/1/2017,Concentrate/Extract,Polk,19.98,8187.55,61853.195463854
1/1/2017,Concentrate/Extract,Polk,19.98,142,61853.195463854
1/1/2017,Edible/Tincture,Polk,6.09,12,61853.195463854
1/1/2017,Edible/Tincture,Polk,6.09,3468.02,61853.195463854
1/1/2017,Other,Polk,1.57,1084.68,61853.195463854
1/1/2017,Usable MJ,Polk,72.36,15758.83,61853.195463854
1/1/2017,Concentrate/Extract,Tillamook,19.33,29846.69,21045.179194766
1/1/2017,Concentrate/Extract,Tillamook,19.33,10582.23,21045.179194766
1/1/2017,Edible/Tincture,Tillamook,7.89,7475.12,21045.179194766
1/1/2017,Edible/Tincture,Tillamook,7.89,9491.6,21045.179194766
1/1/2017,Other,Tillamook,2.66,6360.25,21045.179194766
1/1/2017,Other,Tillamook,2.66,159.5,21045.179194766
1/1/2017,Usable MJ,Tillamook,70.11,166950.86,21045.179194766
1/1/2017,Concentrate/Extract,Tillamook,19.33,10416.95,21045.179194766
1/1/2017,Concentrate/Extract,Tillamook,19.33,4706.11,21045.179194766
1/1/2017,Edible/Tincture,Tillamook,7.89,2123.8,21045.179194766
1/1/2017,Edible/Tincture,Tillamook,7.89,3589.75,21045.179194766
1/1/2017,Other,Tillamook,2.66,25,21045.179194766
1/1/2017,Other,Tillamook,2.66,1111.9,21045.179194766
1/1/2017,Usable MJ,Tillamook,70.11,34518.15,21045.179194766
1/1/2017,Concentrate/Extract,Wasco,24.74,18474.44,21067.638346647
1/1/2017,Concentrate/Extract,Wasco,24.74,1230.65,21067.638346647
1/1/2017,Edible/Tincture,Wasco,5.27,4314.02,21067.638346647
1/1/2017,Other,Wasco,0.29,267.35,21067.638346647
1/1/2017,Usable MJ,Wasco,69.7,58549.88,21067.638346647
1/1/2017,Concentrate/Extract,Wasco,24.74,2740.6,21067.638346647
1/1/2017,Concentrate/Extract,Wasco,24.74,359.15,21067.638346647
1/1/2017,Edible/Tincture,Wasco,5.27,544.35,21067.638346647
1/1/2017,Usable MJ,Wasco,69.7,5688.67,21067.638346647
1/1/2017,Concentrate/Extract,Washington,19.92,102390.75,454995.045746174
1/1/2017,Concentrate/Extract,Washington,19.92,503854.52,454995.045746174
1/1/2017,Edible/Tincture,Washington,6.95,8519.59,454995.045746174
1/1/2017,Edible/Tincture,Washington,6.95,198422.72,454995.045746174
1/1/2017,Other,Washington,1.62,2409.02,454995.045746174
1/1/2017,Other,Washington,1.62,49598.28,454995.045746174
1/1/2017,Usable MJ,Washington,71.51,2314798.25,454995.045746174
1/1/2017,Concentrate/Extract,Washington,19.92,75084.17,454995.045746174
1/1/2017,Concentrate/Extract,Washington,19.92,21074.82,454995.045746174
1/1/2017,Edible/Tincture,Washington,6.95,36306.49,454995.045746174
1/1/2017,Edible/Tincture,Washington,6.95,1951.81,454995.045746174
1/1/2017,Other,Washington,1.62,368.5,454995.045746174
1/1/2017,Other,Washington,1.62,4597.27,454995.045746174
1/1/2017,Usable MJ,Washington,71.51,206715.15,454995.045746174
1/1/2017,Concentrate/Extract,Yamhill,20.58,5457.16,81645.22490943
1/1/2017,Concentrate/Extract,Yamhill,20.58,92751.22,81645.22490943
1/1/2017,Edible/Tincture,Yamhill,7.12,35579.81,81645.22490943
1/1/2017,Edible/Tincture,Yamhill,7.12,150,81645.22490943
1/1/2017,Other,Yamhill,1.31,6529.91,81645.22490943
1/1/2017,Usable MJ,Yamhill,70.99,364671.22,81645.22490943
1/1/2017,Concentrate/Extract,Yamhill,20.58,11512.64,81645.22490943
1/1/2017,Concentrate/Extract,Yamhill,20.58,6348.22,81645.22490943
1/1/2017,Edible/Tincture,Yamhill,7.12,6,81645.22490943
1/1/2017,Edible/Tincture,Yamhill,7.12,4400.14,81645.22490943
1/1/2017,Other,Yamhill,1.31,849.05,81645.22490943
1/1/2017,Usable MJ,Yamhill,70.99,35706.77,81645.22490943
2/1/2017,Concentrate/Extract,Baker,29.54,197881.53,13577.019972651
2/1/2017,Concentrate/Extract,Baker,29.54,11448.2,13577.019972651
2/1/2017,Edible/Tincture,Baker,4.58,32874.6,13577.019972651
2/1/2017,Other,Baker,0.77,5308.6,13577.019972651
2/1/2017,Usable MJ,Baker,65.11,468541.04,13577.019972651
2/1/2017,Concentrate/Extract,Baker,29.54,776.3,13577.019972651
2/1/2017,Concentrate/Extract,Baker,29.54,5787.15,13577.019972651
2/1/2017,Edible/Tincture,Baker,4.58,635.4,13577.019972651
2/1/2017,Other,Baker,0.77,293.2,13577.019972651
2/1/2017,Usable MJ,Baker,65.11,7328.59,13577.019972651
2/1/2017,Concentrate/Extract,Benton,22.26,2788,77957.550411723
2/1/2017,Concentrate/Extract,Benton,22.26,176461.88,77957.550411723
2/1/2017,Edible/Tincture,Benton,5.44,24,77957.550411723
2/1/2017,Edible/Tincture,Benton,5.44,42337.25,77957.550411723
2/1/2017,Other,Benton,0.79,6043.27,77957.550411723
2/1/2017,Usable MJ,Benton,71.51,69.61,77957.550411723
2/1/2017,Usable MJ,Benton,71.51,600891.64,77957.550411723
2/1/2017,Concentrate/Extract,Benton,22.26,849.28,77957.550411723
2/1/2017,Concentrate/Extract,Benton,22.26,39028.11,77957.550411723
2/1/2017,Edible/Tincture,Benton,5.44,11243.13,77957.550411723
2/1/2017,Other,Benton,0.79,1745.3,77957.550411723
2/1/2017,Usable MJ,Benton,71.51,103065.1,77957.550411723
2/1/2017,Concentrate/Extract,Clackamas,22.05,235661.73,324422.907508312
2/1/2017,Concentrate/Extract,Clackamas,22.05,5443.66,324422.907508312
2/1/2017,Edible/Tincture,Clackamas,6.79,67149.53,324422.907508312
2/1/2017,Edible/Tincture,Clackamas,6.79,1877.05,324422.907508312
2/1/2017,Other,Clackamas,0.72,8071.69,324422.907508312
2/1/2017,Other,Clackamas,0.72,91,324422.907508312
2/1/2017,Usable MJ,Clackamas,70.44,836417.45,324422.907508312
2/1/2017,Concentrate/Extract,Clackamas,22.05,1867.56,324422.907508312
2/1/2017,Concentrate/Extract,Clackamas,22.05,49213.84,324422.907508312
2/1/2017,Edible/Tincture,Clackamas,6.79,148,324422.907508312
2/1/2017,Edible/Tincture,Clackamas,6.79,20795.58,324422.907508312
2/1/2017,Other,Clackamas,0.72,43,324422.907508312
2/1/2017,Other,Clackamas,0.72,1344.36,324422.907508312
2/1/2017,Usable MJ,Clackamas,70.44,96897.06,324422.907508312
2/1/2017,Concentrate/Extract,Clatsop,17.01,2783.32,31239.743411755
2/1/2017,Concentrate/Extract,Clatsop,17.01,62635.27,31239.743411755
2/1/2017,Edible/Tincture,Clatsop,6.78,25510.77,31239.743411755
2/1/2017,Other,Clatsop,2.11,8428.89,31239.743411755
2/1/2017,Other,Clatsop,2.11,377.8,31239.743411755
2/1/2017,Usable MJ,Clatsop,74.11,307276.47,31239.743411755
2/1/2017,Concentrate/Extract,Clatsop,17.01,939,31239.743411755
2/1/2017,Concentrate/Extract,Clatsop,17.01,16275.75,31239.743411755
2/1/2017,Edible/Tincture,Clatsop,6.78,7433.16,31239.743411755
2/1/2017,Other,Clatsop,2.11,1382.43,31239.743411755
2/1/2017,Other,Clatsop,2.11,42.5,31239.743411755
2/1/2017,Usable MJ,Clatsop,74.11,52806.68,31239.743411755
2/1/2017,Concentrate/Extract,Columbia,20.35,48509.17,40577.069361993
2/1/2017,Concentrate/Extract,Columbia,20.35,1524.99,40577.069361993
2/1/2017,Edible/Tincture,Columbia,3.87,10203.35,40577.069361993
2/1/2017,Other,Columbia,1.33,3420.06,40577.069361993
2/1/2017,Usable MJ,Columbia,74.46,199075.59,40577.069361993
2/1/2017,Concentrate/Extract,Columbia,20.35,690,40577.069361993
2/1/2017,Concentrate/Extract,Columbia,20.35,9026.54,40577.069361993
2/1/2017,Edible/Tincture,Columbia,3.87,1152.56,40577.069361993
2/1/2017,Other,Columbia,1.33,60,40577.069361993
2/1/2017,Other,Columbia,1.33,411.12,40577.069361993
2/1/2017,Usable MJ,Columbia,74.46,19586.21,40577.069361993
2/1/2017,Concentrate/Extract,Coos,17.81,70930.2,51544.375816609
2/1/2017,Edible/Tincture,Coos,5.37,22242.63,51544.375816609
2/1/2017,Other,Coos,0.99,810,51544.375816609
2/1/2017,Other,Coos,0.99,3385.12,51544.375816609
2/1/2017,Usable MJ,Coos,75.83,323628.56,51544.375816609
2/1/2017,Concentrate/Extract,Coos,17.81,13636.88,51544.375816609
2/1/2017,Edible/Tincture,Coos,5.37,3246.28,51544.375816609
2/1/2017,Other,Coos,0.99,75,51544.375816609
2/1/2017,Other,Coos,0.99,437.76,51544.375816609
2/1/2017,Usable MJ,Coos,75.83,36505.35,51544.375816609
2/1/2017,Concentrate/Extract,Curry,23.02,2441.28,19646.412887628
2/1/2017,Concentrate/Extract,Curry,23.02,70488.45,19646.412887628
2/1/2017,Edible/Tincture,Curry,6.88,17825.84,19646.412887628
2/1/2017,Other,Curry,2.44,8375.96,19646.412887628
2/1/2017,Usable MJ,Curry,67.66,229886.95,19646.412887628
2/1/2017,Concentrate/Extract,Curry,23.02,17675.06,19646.412887628
2/1/2017,Concentrate/Extract,Curry,23.02,420,19646.412887628
2/1/2017,Edible/Tincture,Curry,6.88,9361.8,19646.412887628
2/1/2017,Other,Curry,2.44,1290.97,19646.412887628
2/1/2017,Usable MJ,Curry,67.66,37615.99,19646.412887628
2/1/2017,Concentrate/Extract,Deschutes,25.01,574.2,142876.611438081
2/1/2017,Concentrate/Extract,Deschutes,25.01,376860.93,142876.611438081
2/1/2017,Concentrate/Extract,Deschutes,25.01,14851.5,142876.611438081
2/1/2017,Edible/Tincture,Deschutes,9.34,87.2,142876.611438081
2/1/2017,Edible/Tincture,Deschutes,9.34,143473.21,142876.611438081
2/1/2017,Other,Deschutes,2.14,41.67,142876.611438081
2/1/2017,Other,Deschutes,2.14,33356.04,142876.611438081
2/1/2017,Usable MJ,Deschutes,63.5,1645.7,142876.611438081
2/1/2017,Usable MJ,Deschutes,63.5,1085327.64,142876.611438081
2/1/2017,Concentrate/Extract,Deschutes,25.01,50,142876.611438081
2/1/2017,Concentrate/Extract,Deschutes,25.01,132638.43,142876.611438081
2/1/2017,Concentrate/Extract,Deschutes,25.01,5019.81,142876.611438081
2/1/2017,Edible/Tincture,Deschutes,9.34,80,142876.611438081
2/1/2017,Edible/Tincture,Deschutes,9.34,54322.64,142876.611438081
2/1/2017,Other,Deschutes,2.14,75,142876.611438081
2/1/2017,Other,Deschutes,2.14,11910.8,142876.611438081
2/1/2017,Usable MJ,Deschutes,63.5,749,142876.611438081
2/1/2017,Usable MJ,Deschutes,63.5,257758.91,142876.611438081
2/1/2017,Concentrate/Extract,Douglas,18.41,45262.88,90362.912960113
2/1/2017,Concentrate/Extract,Douglas,18.41,2902.47,90362.912960113
2/1/2017,Edible/Tincture,Douglas,5.89,15496.38,90362.912960113
2/1/2017,Other,Douglas,1.14,3186.5,90362.912960113
2/1/2017,Usable MJ,Douglas,74.56,224163.19,90362.912960113
2/1/2017,Concentrate/Extract,Douglas,18.41,11030.73,90362.912960113
2/1/2017,Concentrate/Extract,Douglas,18.41,48,90362.912960113
2/1/2017,Edible/Tincture,Douglas,5.89,3456.31,90362.912960113
2/1/2017,Other,Douglas,1.14,470.05,90362.912960113
2/1/2017,Usable MJ,Douglas,74.56,15749.53,90362.912960113
2/1/2017,Concentrate/Extract,Hood River,20.47,39591.95,19197.831419992
2/1/2017,Concentrate/Extract,Hood River,20.47,886.8,19197.831419992
2/1/2017,Edible/Tincture,Hood River,10.36,21057.79,19197.831419992
2/1/2017,Other,Hood River,2.42,4302.94,19197.831419992
2/1/2017,Usable MJ,Hood River,66.76,136297.58,19197.831419992
2/1/2017,Concentrate/Extract,Hood River,20.47,6367.27,19197.831419992
2/1/2017,Edible/Tincture,Hood River,10.36,2649.95,19197.831419992
2/1/2017,Other,Hood River,2.42,1226.7,19197.831419992
2/1/2017,Usable MJ,Hood River,66.76,16514.79,19197.831419992
2/1/2017,Concentrate/Extract,Jackson,27.52,295719.39,172890.725855491
2/1/2017,Concentrate/Extract,Jackson,27.52,8573.76,172890.725855491
2/1/2017,Edible/Tincture,Jackson,8.3,83101.34,172890.725855491
2/1/2017,Edible/Tincture,Jackson,8.3,2154.4,172890.725855491
2/1/2017,Other,Jackson,2.72,26481.01,172890.725855491
2/1/2017,Other,Jackson,2.72,217.5,172890.725855491
2/1/2017,Usable MJ,Jackson,61.47,771795.71,172890.725855491
2/1/2017,Concentrate/Extract,Jackson,27.52,73861.76,172890.725855491
2/1/2017,Concentrate/Extract,Jackson,27.52,3514.92,172890.725855491
2/1/2017,Edible/Tincture,Jackson,8.3,29230.73,172890.725855491
2/1/2017,Edible/Tincture,Jackson,8.3,560,172890.725855491
2/1/2017,Other,Jackson,2.72,50,172890.725855491
2/1/2017,Other,Jackson,2.72,10928.9,172890.725855491
2/1/2017,Usable MJ,Jackson,61.47,80600.05,172890.725855491
2/1/2017,Concentrate/Extract,Jefferson,26.21,33543.49,18028.277480645
2/1/2017,Edible/Tincture,Jefferson,5.52,50,18028.277480645
2/1/2017,Edible/Tincture,Jefferson,5.52,6827.89,18028.277480645
2/1/2017,Other,Jefferson,0.54,648.87,18028.277480645
2/1/2017,Usable MJ,Jefferson,67.73,99918.83,18028.277480645
2/1/2017,Concentrate/Extract,Jefferson,26.21,9749.02,18028.277480645
2/1/2017,Edible/Tincture,Jefferson,5.52,2185.9,18028.277480645
